measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2015,14393.519112627739,15347.15509830577,13433.38591208861
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2015,17475.31465858827,18771.649084031,16310.40746155738
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2015,15925.76501139799,17034.79851259007,14889.70142399941
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2016,0.15504121636889,0.1656117185816714,0.1448244566435001
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2016,0.1816556231071734,0.1952986326359962,0.1693704233167937
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2016,0.1685053909984089,0.1804401746066534,0.1576821304482145
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2016,14406.67846822023,15363.8297252746,13438.938691015228
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2016,17510.73782812373,18818.26655778342,16310.707863869562
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2016,15948.56279454826,17059.863412801078,14903.21635257514
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2017,0.1551871513575778,0.1657910808966598,0.1449337371201434
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2017,0.1822148280882621,0.1956970922965791,0.1697976120920547
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2017,0.1688489366559773,0.1806154336800786,0.1577829278647559
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2017,14426.223012789771,15384.62323223403,13453.61383828594
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2017,17572.04985831414,18886.9176836862,16354.733821008242
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2017,15987.520218529491,17093.6163623333,14920.73391191647
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2018,0.1553336558890605,0.1659499707767032,0.1450956714254833
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2018,0.1827886839105523,0.196955273951872,0.1699688509823031
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2018,0.1692001974190672,0.1810238974587563,0.1580729562706697
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2018,14447.51308191247,15414.76152597901,13471.40406358322
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2018,17636.128787561687,19002.25225578979,16397.9539081843
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2018,16028.772922411039,17136.91865435857,14958.254732260428
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2019,0.155464132805313,0.1663051119289369,0.145428754598865
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2019,0.183187034333549,0.1976120301620964,0.1701656005923856
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2019,0.1694546546656359,0.1814135830289648,0.1581542196890534
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2019,14470.271090636319,15455.80092287594,13509.98843026076
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2019,17684.15718828367,19051.2766410607,16413.4502384082
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2019,16062.910070610482,17184.95393917608,14978.928707785019
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2020,0.1617777409029323,0.1734609890094308,0.1497643141304947
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2020,0.1935175542799515,0.2095338700415248,0.1766053133145186
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2020,0.177787766206932,0.1910349002922358,0.1639712716522415
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2020,15063.105803477889,16143.08583428738,13939.333228653699
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2020,18693.92145461126,20226.5219069462,17062.99444418941
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2020,16861.17976373587,18113.68924235117,15533.74096173201
Prevalence,Norway,Male,All ages,Mental disorders,Percent,2021,0.1634885156770931,0.1752568947392339,0.1512183140248336
Prevalence,Norway,Female,All ages,Mental disorders,Percent,2021,0.1963561582098582,0.212737969686719,0.1790628691977044
Prevalence,Norway,Both,All ages,Mental disorders,Percent,2021,0.180055976282718,0.1935372781568066,0.1661023833404995
Prevalence,Norway,Male,All ages,Mental disorders,Rate,2021,15233.84814807859,16321.24707872101,14090.6232341141
Prevalence,Norway,Female,All ages,Mental disorders,Rate,2021,18979.5968050884,20561.28138714995,17324.42156521283
Prevalence,Norway,Both,All ages,Mental disorders,Rate,2021,17087.669792431938,18347.73856124507,15733.3184643243
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2015,0.1687982846115169,0.1841318840915687,0.1546283450237311
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2015,0.2132534308478108,0.2364742318020511,0.1933567720342296
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2015,0.192444064462735,0.2102189330416302,0.1756244753445156
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2015,15877.71891237007,17227.17040886833,14538.122886279032
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2015,20779.79914888751,23046.96220023166,18834.84747084117
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2015,18442.05502494545,20168.409688521828,16838.00107461394
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2016,0.1685695388538782,0.1831914955285964,0.1548344358205249
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2016,0.2137785220071864,0.2364006433955608,0.1944370647361095
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2016,0.19262996954661,0.2103633984926372,0.1758732357087831
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2016,15866.29286623073,17231.651028818822,14534.57521458487
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2016,20838.19570423239,23049.48099075311,18967.67706940879
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2016,18469.02017339622,20161.917947080852,16854.41871425984
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2017,0.1682228148771218,0.1832642857430449,0.1545412425537669
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2017,0.2153071963298435,0.2375319912420521,0.1959126825053432
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2017,0.1932945002742751,0.2112456717936019,0.1766647860191902
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2017,15843.08191224148,17227.17744223914,14538.379111283131
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2017,20993.700563113598,23190.11731774128,19110.1125833934
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2017,18541.17283129012,20220.78415630808,16950.21371768283
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2018,0.1678622474342123,0.1832670380170475,0.1543101372213058
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2018,0.2169648067564366,0.2395828781149335,0.1968388793757832
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2018,0.1940214408296798,0.2129145546994971,0.1777417339546875
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2018,15818.207541951951,17245.84457007097,14529.703060326701
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2018,21161.62119743715,23341.44323985026,19205.19372521218
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2018,18619.060831553037,20392.144913332668,17019.63683351887
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2019,0.1675937822337085,0.1832405074226052,0.153815371685703
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2019,0.2178702799402823,0.2409759976865609,0.1972319152716534
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2019,0.1943907019021922,0.213643409027908,0.1781648554297316
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2019,15800.99004694522,17289.31156727894,14529.316482624561
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2019,21255.75292118889,23510.72827119281,19245.27092902317
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2019,18661.86936201101,20478.83958272969,17094.06700241692
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2020,0.1815375352215291,0.206210106502851,0.1603759468649326
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2020,0.2443816116444075,0.284751253768382,0.209625336758426
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2020,0.2150361116042959,0.2481168466702275,0.1868313172588336
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2020,17147.86421465925,19467.56662962736,15158.438243662711
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2020,23866.6595716876,27812.39152781403,20459.37596439651
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2020,20673.51108843947,23908.82986722461,17951.15141680995
Prevalence,Portugal,Male,All ages,Mental disorders,Percent,2021,0.1836471876901784,0.2085460082440287,0.1617441833242535
Prevalence,Portugal,Female,All ages,Mental disorders,Percent,2021,0.2483504357381857,0.2880774751366357,0.2123138375365102
Prevalence,Portugal,Both,All ages,Mental disorders,Percent,2021,0.2181483662244769,0.2518474878986231,0.1889699207616842
Prevalence,Portugal,Male,All ages,Mental disorders,Rate,2021,17363.14789792385,19715.03364218201,15296.29118263198
Prevalence,Portugal,Female,All ages,Mental disorders,Rate,2021,24265.36555356327,28226.2601908274,20735.24708502813
Prevalence,Portugal,Both,All ages,Mental disorders,Rate,2021,20987.09842079832,24268.9349721998,18170.51422148485
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2015,0.1583501180513332,0.171595943080456,0.1460934018288976
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2015,0.1803736234924551,0.2009633927837534,0.1640092775111717
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2015,0.1696879208295149,0.1862366215011884,0.1561094192620027
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2015,14710.8727329019,15930.784337671119,13561.75416554452
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2015,17454.40565752256,19455.30747560971,15850.313509729769
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2015,16095.30538100471,17651.11071838207,14806.115736793148
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2016,0.158247033016098,0.1707635444247655,0.1459622843247956
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2016,0.1807062413863127,0.2003530110823604,0.1646637994403521
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2016,0.1698021103173542,0.185616008666813,0.1567526487487517
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2016,14710.91696540296,15880.926382342699,13566.799472663299
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2016,17491.14679965892,19407.59687458141,15917.25344652746
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2016,16113.272740333789,17638.83977356639,14832.163882058769
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2017,0.1580921811948491,0.1710049862300935,0.1458221776044742
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2017,0.1811518820432302,0.1998719024162047,0.1650151429505709
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2017,0.16994891608012,0.1855266363099326,0.1566918021847606
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2017,14704.81143057862,15878.98798407342,13524.33930696523
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2017,17537.30869990306,19362.3488980877,15952.28468837352
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2017,16132.912408030781,17642.02588877536,14854.03536120519
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2018,0.1578621861402426,0.1710139981770914,0.1455482527701251
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2018,0.1815981913073691,0.2006569750381371,0.1650482598258051
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2018,0.1700596929054566,0.1861508915167016,0.1563183070636657
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2018,14690.89522670301,15893.66960803281,13523.873467752908
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2018,17583.344154756993,19434.56410975295,15975.5870396783
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2018,16148.624211325441,17695.73676066169,14849.68567485685
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2019,0.1575209341437973,0.1709871052795371,0.144824514170867
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2019,0.1819115007437351,0.2007530724515464,0.1652690842933007
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2019,0.1700484857049346,0.1867076346917321,0.155737713643124
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2019,14666.36832741915,15934.74638779117,13480.51846346541
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2019,17617.29717118911,19444.05915677283,16010.37893035619
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2019,16153.01377974305,17745.76786356937,14795.9696021529
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2020,0.1690608028633602,0.1890658486591014,0.1508791657395529
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2020,0.2049496664170201,0.2380693657131057,0.1768132962311725
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2020,0.1874837687980994,0.2136789880194075,0.1651848570181401
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2020,15767.25891070275,17617.63780931062,14058.39569710281
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2020,19870.10477115481,23058.54421936144,17137.00821307728
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2020,17833.63828646289,20336.896131223388,15694.44966793383
Prevalence,Netherlands,Male,All ages,Mental disorders,Percent,2021,0.1685344766234101,0.1893092049043836,0.1500218592012473
Prevalence,Netherlands,Female,All ages,Mental disorders,Percent,2021,0.2050661418952274,0.2374042237643591,0.1769966098963425
Prevalence,Netherlands,Both,All ages,Mental disorders,Percent,2021,0.1872547909616454,0.2142780341597993,0.1646614537371989
Prevalence,Netherlands,Male,All ages,Mental disorders,Rate,2021,15727.09855278866,17680.97605313254,14006.628595270478
Prevalence,Netherlands,Female,All ages,Mental disorders,Rate,2021,19830.40269808452,22983.41291783343,17113.14390938313
Prevalence,Netherlands,Both,All ages,Mental disorders,Rate,2021,17793.29156960742,20367.04807129398,15638.42758001457
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2015,0.1632466972591453,0.176076068744331,0.1512516473770386
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2015,0.1791566352924008,0.190695720404935,0.1682805442431115
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2015,0.171441513176031,0.1832313955575439,0.160254965607897
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2015,15142.97817611989,16342.596577626458,13995.46109748371
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2015,17111.67406425943,18219.14200857613,16050.649058542142
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2015,16142.59384628996,17233.27785567976,15066.62726548501
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2016,0.1634914715630117,0.1764448789030905,0.1512036304658737
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2016,0.1798825337047559,0.1916914670449925,0.1688501880112145
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2016,0.171933116828461,0.1838274592299611,0.1606151353906224
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2016,15186.04867924443,16391.923684411642,14020.55705213052
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2016,17195.08072487459,18337.68350404478,16140.00804364372
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2016,16206.287311657261,17304.2378239379,15130.1690723288
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2017,0.1645699372617774,0.1779871112136968,0.1521568481803061
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2017,0.181936632558557,0.1942411323160268,0.1706137603270083
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2017,0.1735128004682059,0.1857126776886974,0.161973523358952
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2017,15314.083145324132,16547.83741989038,14125.29880097022
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2017,17411.6353780538,18604.78276003185,16336.78059332418
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2017,16379.468965628119,17481.22283208325,15304.39156175158
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2018,0.165705866890337,0.1791083414871692,0.1530548752160346
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2018,0.1840512720635856,0.196821931686331,0.1722589436831477
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2018,0.1751514991289372,0.1872978157833265,0.1635528535170609
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2018,15450.41607952643,16691.13622753396,14240.264572552618
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2018,17636.81950687766,18874.6129832828,16525.75514730329
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2018,16561.161921773408,17672.6458176156,15456.41349772903
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2019,0.1661508976465254,0.1794923162170377,0.1533213673017401
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2019,0.1849556182297658,0.1979770799043547,0.1730340410134379
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2019,0.1758324965920384,0.1879282020167191,0.1640899746909791
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2019,15520.740051338,16776.55033898484,14305.07748120432
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2019,17745.70168383759,18988.34619152853,16615.23219951363
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2019,16651.347068804338,17775.77551482035,15534.36663690687
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2020,0.1785430857627177,0.1932592939276907,0.1658255925940249
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2020,0.2083010342084023,0.2246188685289724,0.1951649513992517
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2020,0.193861354546615,0.2087993677506835,0.1813748024429756
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2020,16749.26644151638,18104.9651021186,15577.78142328682
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2020,20049.40061514641,21611.11168188636,18791.75925178595
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2020,18426.83420151554,19790.722470467,17248.458609441648
Prevalence,United States of America,Male,All ages,Mental disorders,Percent,2021,0.1789509319266911,0.1934714492934727,0.1659998508445961
Prevalence,United States of America,Female,All ages,Mental disorders,Percent,2021,0.2093966923248758,0.2255422547647123,0.1961761553765379
Prevalence,United States of America,Both,All ages,Mental disorders,Percent,2021,0.1946285536698845,0.2095255940307187,0.1819296696868045
Prevalence,United States of America,Male,All ages,Mental disorders,Rate,2021,16803.079096462057,18144.16155882935,15594.64194616482
Prevalence,United States of America,Female,All ages,Mental disorders,Rate,2021,20167.152605503717,21731.22631956015,18907.90258553467
Prevalence,United States of America,Both,All ages,Mental disorders,Rate,2021,18514.0027431989,19903.42381386333,17334.22533768559
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2015,0.1472279391688572,0.1593990526775772,0.1353621544423217
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2015,0.1514797079561793,0.1670526175810325,0.1386912615112876
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2015,0.1494236590771822,0.1625642336579248,0.1383303625651888
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2015,13640.15783515776,14725.92113736235,12520.773066247159
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2015,14493.865019433892,15974.69498710202,13239.729473846859
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2015,14074.13058993193,15254.196400139892,13001.934527778942
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2016,0.147068691493007,0.1589968173232066,0.1349669915511656
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2016,0.1512397478394236,0.1663692520754741,0.138053710378821
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2016,0.1492217333086106,0.1619789354644789,0.138108908549665
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2016,13628.06229080474,14704.90624675766,12522.74646947815
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2016,14474.260557752941,15909.979297647269,13197.181568692758
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2016,14058.00285430549,15234.447241072241,12989.193429580078
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2017,0.1470490776693342,0.1590045296951247,0.1349483697058522
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2017,0.1510256185843322,0.1658043667234336,0.1379103402517697
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2017,0.1491008697679094,0.1617810427088014,0.138086370491394
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2017,13628.543893239601,14745.029312478338,12544.182405641268
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2017,14459.584764539859,15853.109036800939,13189.238314899128
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2017,14050.551901630832,15233.27132783802,13011.062092993941
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2018,0.1471161969422975,0.1596309764273539,0.1351035207569444
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2018,0.150889014596647,0.1655302973147583,0.1375716075969199
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2018,0.1490620369773407,0.1620702472593583,0.1381116819287445
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2018,13637.677110650959,14755.579254502549,12520.16647136845
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2018,14453.23417145188,15893.94372343438,13176.821378315151
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2018,14051.583499280981,15250.48969182862,13003.253691159262
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2019,0.1472183792586343,0.1599671374626629,0.1348752883632036
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2019,0.1508772100031573,0.1660072198374487,0.1374543520709993
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2019,0.1491044154869494,0.1622610476554862,0.1378507165089411
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2019,13651.98184397835,14839.6175444165,12542.73441122118
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2019,14457.943694596228,15914.603182362718,13154.343855344741
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2019,14060.77790057709,15276.73235605872,12961.378976866688
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2020,0.1552095945516051,0.1719424127740939,0.1407535389834752
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2020,0.1657684979109202,0.1897795604463505,0.1464143734780026
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2020,0.160647769026659,0.1805533828191927,0.1437079104028951
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2020,14406.59127246277,15951.253086453651,13031.1734145904
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2020,15892.961524391949,18196.01821693575,14017.138778326891
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2020,15160.05606262874,17059.05917629717,13584.28768216058
Prevalence,Canada,Male,All ages,Mental disorders,Percent,2021,0.1562190251087368,0.1725841813433937,0.1412197836036043
Prevalence,Canada,Female,All ages,Mental disorders,Percent,2021,0.1679210341938884,0.1934364010175703,0.1478386057910064
Prevalence,Canada,Both,All ages,Mental disorders,Percent,2021,0.1622419016433409,0.1833774064441939,0.1457793293405813
Prevalence,Canada,Male,All ages,Mental disorders,Rate,2021,14513.055571236242,16069.30806970266,13119.05399201247
Prevalence,Canada,Female,All ages,Mental disorders,Rate,2021,16107.787051615369,18507.67315947285,14154.807062167598
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2021,15321.055745263959,17323.91528753749,13745.00469541885
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2015,0.1455449252225176,0.1587766557691889,0.1346610239110479
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2015,0.1680586987902547,0.1859122442818286,0.1528444785651245
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2015,0.1569757726829255,0.1719785872298657,0.144705398786904
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2015,13580.55542231995,14804.399235016099,12550.49559850058
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2015,16221.243791288458,17940.278783046888,14716.522646713809
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2015,14898.97340177307,16327.676753241829,13734.221231503621
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2016,0.1454712130841648,0.1579760262254231,0.134455819964294
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2016,0.1681563417856454,0.185926586626863,0.1529519445736791
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2016,0.1569715688660311,0.1719622479966271,0.1447592555189085
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2016,13579.54409575812,14770.28230029166,12533.02319768554
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2016,16234.51273643002,17934.05495688476,14775.30651395683
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2016,14903.172667501318,16315.32805299832,13707.15810017163
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2017,0.1454202832190917,0.1581311003252921,0.1339986720152313
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2017,0.1684125797160038,0.186314638865035,0.1531371071651358
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2017,0.1570635729622955,0.1720790160435738,0.1446193268524921
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2017,13580.786958551,14735.248764595748,12518.01722952435
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2017,16265.21147073621,18004.77536058836,14753.286613403248
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2017,14917.65680226602,16302.35620366714,13711.99899375291
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2018,0.145369729015965,0.1582700085936824,0.1335938733546222
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2018,0.1686396793204167,0.1866549431254184,0.1532937273799502
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2018,0.1571424429651179,0.1717727177134625,0.1444380603544363
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2018,13582.032139909219,14744.99537056812,12474.910752057029
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2018,16292.7278250147,17997.16909478663,14777.455447822978
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2018,14930.74614053847,16305.73826133877,13703.01780329391
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2019,0.1453280484675249,0.1582384098457574,0.1334125349256315
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2019,0.1687734878881282,0.1872401421351565,0.1530535166855657
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2019,0.1571790636456416,0.1719149144698822,0.1446321728854782
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2019,13585.45864600158,14783.454567728,12457.17560775707
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2019,16310.82199264729,18062.67919977116,14782.94056229423
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2019,14940.39959364529,16306.642228014909,13734.320764018279
Prevalence,Luxembourg,Male,All ages,Mental disorders,Percent,2020,0.1549139264275423,0.1737957722436532,0.1378824407177964
Prevalence,Luxembourg,Female,All ages,Mental disorders,Percent,2020,0.1861410615558493,0.2159651251776272,0.1613424788130004
Prevalence,Luxembourg,Both,All ages,Mental disorders,Percent,2020,0.1706794939766593,0.194635119201084,0.1503946512783223
Prevalence,Luxembourg,Male,All ages,Mental disorders,Rate,2020,14510.92809904499,16326.05227560928,12955.57942643115
Prevalence,Luxembourg,Female,All ages,Mental disorders,Rate,2020,18008.52719298579,20856.41929872289,15613.506658490009
Prevalence,Luxembourg,Both,All ages,Mental disorders,Rate,2020,16248.51107738402,18526.407967963278,14343.66078859784
