Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026]
Antigua and Barbuda,ATG,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,90,111,123,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,173,173,219,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,719,..,..,..,770,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,98.95,..,..,..,98.95,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Duration of compulsory education (years),SE.COM.DURS,11,11,11,11,11,11,11,11,11,11,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,9.6,9,8.5,8,7.6,7.3,7,6.7,6.4,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,13049.2570545735,12746.2050243357,13272.4413293826,12909.7441775006,13501.5809223367,14286.0931598293,15197.6174551735,15383.4151884998,16726.9808079479,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP at market prices (current US$),NY.GDP.MKTP.CD,1148700000,1137637037.03704,1199948148.14815,1181448148.14815,1249733333.33333,1336692592.59259,1436585185.18519,1467977777.77778,1610574074.07407,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20134.8172469042,19876.2153228796,20672.9120615171,20656.3815752968,21599.1991356695,22422.029389552,23670.3022557124,24644.551883064,26868.1335238429,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1772427692.61048,1774011846.21298,1869017306.5697,1890389416.24486,1999265070.39584,2097939601.86282,2237482661.32572,2351731007.99327,2587025104.47674,..,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,96.01291,95.59116,97.51347,96.37268,95.9846,95.49426,95.33702,95.39558,95.54203,95.64803,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,84.3428,84.89394,85.30529,82.97508,84.10945,84.10731,84.1251,84.84705,85.59043,86.54361,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.03972,1.04304,1.03711,1.03281,1.03638,1.0532,1.08202,1.07449,1.09935,1.10354,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,25.06339,24.50504,25.87412,27.43039,28.61852,30.12533,30.88579,31.76118,32.17385,32.59173,..,..,..,..,..,..,..
Arab World,ARB,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,1.18865,1.15585,1.18898,1.16725,1.14845,1.10535,1.19062,1.01203,..,..,..,..,..,..,..
Arab World,ARB,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,91.03132,88.50656,90.5379,90.18236,90.25496,88.34079,87.63403,89.80679,..,..,..,..,..,..,..
